SPB-05987,2019-06-18 13:56,540,군자역 7번출구 베스트샵 앞,6,2019-06-18 14:12,3535,중곡사거리(국민은행),3,15,1660
SPB-10934,2019-06-18 14:05,540,군자역 7번출구 베스트샵 앞,6,2019-06-18 14:12,3535,중곡사거리(국민은행),4,7,1320
SPB-24786,2019-06-18 12:48,3518,군자역 7번출구뒤,2,2019-06-18 14:47,3535,중곡사거리(국민은행),3,114,2620
SPB-24693,2019-06-18 14:36,3529,어린이대공원정문,1,2019-06-18 14:52,3535,중곡사거리(국민은행),6,14,2390
SPB-07004,2019-06-18 14:36,577,광진청소년수련관,10,2019-06-18 14:52,3535,중곡사거리(국민은행),7,15,2900
SPB-17491,2019-06-18 15:12,1426,면목도시개발아파트 1동 앞,1,2019-06-18 15:23,3535,중곡사거리(국민은행),4,11,0
SPB-16000,2019-06-18 15:56,589,성수역3번출구,5,2019-06-18 16:19,3535,중곡사거리(국민은행),2,22,4580
SPB-24168,2019-06-18 16:17,575,중앙농협 중곡지점,2,2019-06-18 16:21,3535,중곡사거리(국민은행),1,3,530
SPB-15390,2019-06-18 16:48,574,아차산역4번출구,1,2019-06-18 16:55,3535,중곡사거리(국민은행),8,6,1060
SPB-15205,2019-06-18 17:02,572,국립정신 건강센터 앞,15,2019-06-18 17:05,3535,중곡사거리(국민은행),9,3,710
SPB-16426,2019-06-18 17:21,549,아차산역 3번출구,2,2019-06-18 17:28,3535,중곡사거리(국민은행),6,6,1140
SPB-18679,2019-06-18 17:39,572,국립정신 건강센터 앞,7,2019-06-18 17:44,3535,중곡사거리(국민은행),5,4,700
SPB-18816,2019-06-18 17:35,3500,군자역2번출구,5,2019-06-18 17:44,3535,중곡사거리(국민은행),4,8,1090
SPB-16551,2019-06-18 17:40,3517,용마사거리,1,2019-06-18 17:45,3535,중곡사거리(국민은행),1,5,670
SPB-07651,2019-06-18 17:14,361,동묘앞역 1번출구 뒤,1,2019-06-18 18:03,3535,중곡사거리(국민은행),1,47,7250
SPB-23514,2019-06-18 17:54,3533,건대입구역 사거리(롯데백화점),10,2019-06-18 18:30,3535,중곡사거리(국민은행),3,35,4550
SPB-08083,2019-06-18 18:26,572,국립정신 건강센터 앞,16,2019-06-18 18:33,3535,중곡사거리(국민은행),2,7,1090
SPB-22363,2019-06-18 18:22,590,건국대학교 (입학정보관),10,2019-06-18 18:39,3535,중곡사거리(국민은행),9,16,3320
SPB-19784,2019-06-18 18:38,574,아차산역4번출구,5,2019-06-18 18:49,3535,중곡사거리(국민은행),4,10,1850
SPB-21179,2019-06-18 18:52,3500,군자역2번출구,9,2019-06-18 19:00,3535,중곡사거리(국민은행),6,7,1070
SPB-20766,2019-06-18 18:08,361,동묘앞역 1번출구 뒤,2,2019-06-18 19:08,3535,중곡사거리(국민은행),1,59,10260
SPB-22158,2019-06-18 18:52,3538,서울숲 IT캐슬,2,2019-06-18 19:21,3535,중곡사거리(국민은행),10,27,4840
SPB-14398,2019-06-18 19:21,540,군자역 7번출구 베스트샵 앞,3,2019-06-18 19:30,3535,중곡사거리(국민은행),6,8,1260
SPB-00161,2019-06-18 18:38,2317,삼성도로공원,3,2019-06-18 19:31,3535,중곡사거리(국민은행),4,52,13330
SPB-16426,2019-06-18 19:29,3535,중곡사거리(국민은행),6,2019-06-18 19:44,3535,중곡사거리(국민은행),2,14,2020
SPB-06196,2019-06-18 21:11,3502,중곡역 1번출구,15,2019-06-18 21:17,3535,중곡사거리(국민은행),10,5,1050
SPB-16551,2019-06-18 22:14,575,중앙농협 중곡지점,10,2019-06-18 22:21,3535,중곡사거리(국민은행),8,6,600
SPB-06348,2019-06-18 22:12,591,건국대학교 (행정관),4,2019-06-18 22:29,3535,중곡사거리(국민은행),3,16,3120
SPB-16180,2019-06-18 23:01,3500,군자역2번출구,3,2019-06-18 23:07,3535,중곡사거리(국민은행),1,5,1090
SPB-06874,2019-06-18 23:14,572,국립정신 건강센터 앞,20,2019-06-18 23:19,3535,중곡사거리(국민은행),1,4,740
SPB-15024,2019-06-18 23:13,3508,화양사거리,10,2019-06-18 23:27,3535,중곡사거리(국민은행),7,13,3070
SPB-04218,2019-06-18 23:37,3518,군자역 7번출구뒤,8,2019-06-18 23:45,3535,중곡사거리(국민은행),5,7,1190
SPB-14504,2019-06-18 23:47,3502,중곡역 1번출구,13,2019-06-18 23:53,3535,중곡사거리(국민은행),5,5,1030
SPB-09272,2019-06-19 0:17,516,광진메디칼 앞,7,2019-06-19 0:42,3535,중곡사거리(국민은행),3,23,2570
SPB-16133,2019-06-19 0:37,3502,중곡역 1번출구,12,2019-06-19 0:44,3535,중곡사거리(국민은행),7,7,1040
SPB-15205,2019-06-19 0:50,3500,군자역2번출구,5,2019-06-19 0:57,3535,중곡사거리(국민은행),7,6,1200
SPB-15907,2019-06-19 1:37,3529,어린이대공원정문,9,2019-06-19 1:47,3535,중곡사거리(국민은행),1,9,2310
SPB-21943,2019-06-19 2:00,3541,커먼그라운드,20,2019-06-19 2:19,3535,중곡사거리(국민은행),1,17,3520
SPB-00691,2019-06-19 2:38,3529,어린이대공원정문,5,2019-06-19 2:59,3535,중곡사거리(국민은행),10,20,3450
SPB-22336,2019-06-19 2:04,577,광진청소년수련관,1,2019-06-19 3:48,3535,중곡사거리(국민은행),1,99,4520
SPB-21749,2019-06-19 5:25,516,광진메디칼 앞,2,2019-06-19 5:45,3535,중곡사거리(국민은행),1,19,2740
SPB-05398,2019-06-18 23:28,529,장한평역 8번 출구 앞,1,2019-06-19 7:40,3535,중곡사거리(국민은행),1,490,5570
SPB-21346,2019-06-19 7:14,1737,하나은행 (창동점),6,2019-06-19 8:08,3535,중곡사거리(국민은행),8,52,12620
SPB-13924,2019-06-19 8:16,3500,군자역2번출구,10,2019-06-19 8:21,3535,중곡사거리(국민은행),8,4,1100
SPB-08755,2019-06-19 9:16,3502,중곡역 1번출구,7,2019-06-19 9:22,3535,중곡사거리(국민은행),1,5,1030
SPB-06856,2019-06-19 9:34,575,중앙농협 중곡지점,8,2019-06-19 9:37,3535,중곡사거리(국민은행),1,3,590
SPB-22363,2019-06-19 9:12,3535,중곡사거리(국민은행),9,2019-06-19 10:10,3535,중곡사거리(국민은행),9,58,5890
SPB-07004,2019-06-19 12:17,3535,중곡사거리(국민은행),7,2019-06-19 12:49,3535,중곡사거리(국민은행),9,32,6160
SPB-09670,2019-06-19 12:42,650,중랑교사거리,5,2019-06-19 13:07,3535,중곡사거리(국민은행),7,23,4610
SPB-22639,2019-06-19 12:51,3507,어린이회관,24,2019-06-19 13:10,3535,중곡사거리(국민은행),8,18,2300
SPB-19784,2019-06-19 13:09,3502,중곡역 1번출구,1,2019-06-19 13:16,3535,중곡사거리(국민은행),2,6,1300
SPB-19371,2019-06-19 13:19,1426,면목도시개발아파트 1동 앞,2,2019-06-19 13:26,3535,중곡사거리(국민은행),8,6,1640
SPB-10611,2019-06-19 13:29,590,건국대학교 (입학정보관),20,2019-06-19 14:13,3535,중곡사거리(국민은행),7,44,3570
SPB-15774,2019-06-19 14:49,577,광진청소년수련관,8,2019-06-19 15:09,3535,중곡사거리(국민은행),4,19,2940
SPB-18143,2019-06-19 15:28,3517,용마사거리,5,2019-06-19 15:34,3535,중곡사거리(국민은행),6,4,750
SPB-19866,2019-06-19 15:50,574,아차산역4번출구,1,2019-06-19 15:55,3535,중곡사거리(국민은행),2,5,920
SPB-24297,2019-06-19 16:21,589,성수역3번출구,4,2019-06-19 16:44,3535,중곡사거리(국민은행),5,22,4410
SPB-22053,2019-06-19 16:23,602,장안동 사거리,3,2019-06-19 16:44,3535,중곡사거리(국민은행),8,20,2860
SPB-19728,2019-06-19 16:38,3535,중곡사거리(국민은행),1,2019-06-19 16:56,3535,중곡사거리(국민은행),6,17,640
SPB-12224,2019-06-19 17:36,572,국립정신 건강센터 앞,14,2019-06-19 17:40,3535,중곡사거리(국민은행),3,3,610
SPB-02738,2019-06-19 17:24,1404,동일로 지하차도,8,2019-06-19 17:48,3535,중곡사거리(국민은행),1,23,6250
SPB-19728,2019-06-19 17:42,3510,중곡SK아파트앞,3,2019-06-19 17:50,3535,중곡사거리(국민은행),10,7,1130
SPB-08752,2019-06-19 17:19,1011,LIGA 아파트 앞,6,2019-06-19 18:09,3535,중곡사거리(국민은행),3,45,5430
SPB-08460,2019-06-19 18:07,575,중앙농협 중곡지점,6,2019-06-19 18:09,3535,중곡사거리(국민은행),9,1,270
SPB-18258,2019-06-19 18:08,3518,군자역 7번출구뒤,8,2019-06-19 18:16,3535,중곡사거리(국민은행),7,7,1140
SPB-08733,2019-06-19 18:00,500,어린이대공원역 3번출구 앞,4,2019-06-19 18:26,3535,중곡사거리(국민은행),5,25,2530
SPB-12528,2019-06-19 18:15,1264,천호역 10번 출구 앞,4,2019-06-19 18:39,3535,중곡사거리(국민은행),8,21,4050
SPB-02988,2019-06-19 18:24,516,광진메디칼 앞,7,2019-06-19 18:40,3535,중곡사거리(국민은행),7,15,2820
SPB-18970,2019-06-19 18:45,574,아차산역4번출구,4,2019-06-19 18:50,3535,중곡사거리(국민은행),9,4,830
SPB-06656,2019-06-19 18:53,574,아차산역4번출구,6,2019-06-19 18:59,3535,중곡사거리(국민은행),2,5,1070
SPB-23825,2019-06-19 18:48,1434,홈플러스 면목동점,1,2019-06-19 19:08,3535,중곡사거리(국민은행),9,19,3000
SPB-24147,2019-06-19 18:13,378,청계7가 사거리,3,2019-06-19 19:16,3535,중곡사거리(국민은행),4,58,9530
SPB-12103,2019-06-19 19:17,3500,군자역2번출구,6,2019-06-19 19:24,3535,중곡사거리(국민은행),7,7,960
SPB-06483,2019-06-19 19:21,3502,중곡역 1번출구,7,2019-06-19 19:26,3535,중곡사거리(국민은행),1,4,1030
SPB-21818,2019-06-19 19:37,3517,용마사거리,8,2019-06-19 19:42,3535,중곡사거리(국민은행),6,4,770
SPB-07651,2019-06-19 19:56,3510,중곡SK아파트앞,9,2019-06-19 20:04,3535,중곡사거리(국민은행),5,7,870
SPB-21435,2019-06-19 19:52,502,뚝섬유원지역 1번출구 앞,4,2019-06-19 20:22,3535,중곡사거리(국민은행),5,29,4640
SPB-22423,2019-06-19 20:12,608,전농삼성아파트,5,2019-06-19 20:41,3535,중곡사거리(국민은행),10,29,5670
SPB-08515,2019-06-19 20:41,3502,중곡역 1번출구,12,2019-06-19 20:46,3535,중곡사거리(국민은행),1,5,900
SPB-15221,2019-06-19 20:17,1637,KT 노원점 건물 앞,12,2019-06-19 21:00,3535,중곡사거리(국민은행),9,42,13630
SPB-16994,2019-06-19 21:01,3518,군자역 7번출구뒤,4,2019-06-19 21:31,3535,중곡사거리(국민은행),8,29,1280
SPB-13478,2019-06-19 21:23,1447,면목역 3번출구,2,2019-06-19 21:51,3535,중곡사거리(국민은행),8,28,3800
SPB-07513,2019-06-19 21:46,505,자양사거리 광진아크로텔 앞,5,2019-06-19 22:09,3535,중곡사거리(국민은행),3,21,2640
SPB-22842,2019-06-19 21:48,658,촬영소 사거리,3,2019-06-19 22:10,3535,중곡사거리(국민은행),8,21,3260
SPB-15938,2019-06-19 22:03,549,아차산역 3번출구,8,2019-06-19 22:16,3535,중곡사거리(국민은행),7,12,1100
SPB-12482,2019-06-19 21:57,555,구의3동주민센터,6,2019-06-19 22:16,3535,중곡사거리(국민은행),2,17,3000
SPB-23514,2019-06-19 22:01,1440,하나은행 면목지점,1,2019-06-19 22:23,3535,중곡사거리(국민은행),1,21,3610
SPB-15600,2019-06-19 22:19,549,아차산역 3번출구,6,2019-06-19 22:24,3535,중곡사거리(국민은행),9,4,1010
SPB-23725,2019-06-19 22:08,3516,구의아리수정수센터앞,1,2019-06-19 22:24,3535,중곡사거리(국민은행),5,15,2290
SPB-09058,2019-06-19 22:01,1451,중랑세무서,7,2019-06-19 22:31,3535,중곡사거리(국민은행),1,29,4510
SPB-06248,2019-06-19 22:10,657,동대문롯데캐슬아파트 앞,3,2019-06-19 22:35,3535,중곡사거리(국민은행),7,25,5410
SPB-01062,2019-06-19 22:28,1426,면목도시개발아파트 1동 앞,9,2019-06-19 22:35,3535,중곡사거리(국민은행),6,7,1660
SPB-12729,2019-06-19 22:02,542,강변역 4번출구 뒤,13,2019-06-19 22:39,3535,중곡사거리(국민은행),1,36,4930
SPB-24307,2019-06-19 22:38,3507,어린이회관,10,2019-06-19 23:02,3535,중곡사거리(국민은행),8,23,2710
SPB-14732,2019-06-19 22:53,540,군자역 7번출구 베스트샵 앞,7,2019-06-19 23:04,3535,중곡사거리(국민은행),7,11,1750
SPB-17686,2019-06-19 23:06,572,국립정신 건강센터 앞,1,2019-06-19 23:11,3535,중곡사거리(국민은행),1,4,700
SPB-19753,2019-06-19 22:33,565,옥수역 3번출구,15,2019-06-19 23:16,3535,중곡사거리(국민은행),10,43,7440
SPB-16089,2019-06-19 23:41,540,군자역 7번출구 베스트샵 앞,3,2019-06-19 23:48,3535,중곡사거리(국민은행),3,6,1330
SPB-12796,2019-06-19 23:39,516,광진메디칼 앞,3,2019-06-20 0:01,3535,중곡사거리(국민은행),2,20,2210
SPB-22678,2019-06-19 23:42,650,중랑교사거리,6,2019-06-20 0:05,3535,중곡사거리(국민은행),8,20,4740
SPB-04678,2019-06-19 23:50,3518,군자역 7번출구뒤,6,2019-06-20 0:07,3535,중곡사거리(국민은행),4,16,1970
SPB-24147,2019-06-19 23:33,3535,중곡사거리(국민은행),4,2019-06-20 0:09,3535,중곡사거리(국민은행),7,33,3890
SPB-22754,2019-06-19 23:53,590,건국대학교 (입학정보관),1,2019-06-20 0:23,3535,중곡사거리(국민은행),1,28,3790
SPB-15938,2019-06-19 23:41,3500,군자역2번출구,7,2019-06-20 0:31,3535,중곡사거리(국민은행),1,49,3990
SPB-20852,2019-06-20 0:38,3500,군자역2번출구,7,2019-06-20 0:45,3535,중곡사거리(국민은행),3,6,1190
SPB-08131,2019-06-20 0:32,3541,커먼그라운드,14,2019-06-20 0:50,3535,중곡사거리(국민은행),1,16,3160
SPB-24873,2019-06-19 23:09,3502,중곡역 1번출구,6,2019-06-20 1:05,3535,중곡사거리(국민은행),7,108,22010
SPB-24314,2019-06-20 2:54,546,잠실대교북단 교차로,2,2019-06-20 3:12,3535,중곡사거리(국민은행),9,17,3380
SPB-24345,2019-06-20 3:24,3500,군자역2번출구,2,2019-06-20 3:32,3535,중곡사거리(국민은행),9,6,1050
SPB-17014,2019-06-20 4:39,576,광나루역 3번 출구,10,2019-06-20 4:52,3535,중곡사거리(국민은행),1,13,2710
SPB-19627,2019-06-20 5:15,3517,용마사거리,10,2019-06-20 5:20,3535,중곡사거리(국민은행),1,4,510
SPB-19627,2019-06-20 6:47,3535,중곡사거리(국민은행),1,2019-06-20 7:28,3535,중곡사거리(국민은행),1,39,1860
SPB-21648,2019-06-20 7:27,1737,하나은행 (창동점),4,2019-06-20 8:12,3535,중곡사거리(국민은행),8,42,12530
SPB-25077,2019-06-20 8:34,3500,군자역2번출구,9,2019-06-20 8:41,3535,중곡사거리(국민은행),8,6,990
SPB-04880,2019-06-20 8:49,3517,용마사거리,6,2019-06-20 8:52,3535,중곡사거리(국민은행),3,3,680
SPB-18484,2019-06-20 8:35,1218,방이역 4번출구,1,2019-06-20 9:23,3535,중곡사거리(국민은행),4,47,8900
SPB-18262,2019-06-20 9:46,538,답십리역 8번출구 앞,12,2019-06-20 10:02,3535,중곡사거리(국민은행),4,15,4250
SPB-16296,2019-06-20 9:50,529,장한평역 8번 출구 앞,14,2019-06-20 10:05,3535,중곡사거리(국민은행),9,14,2760
SPB-02841,2019-06-20 9:45,3517,용마사거리,10,2019-06-20 10:16,3535,중곡사거리(국민은행),7,30,2510
SPB-18826,2019-06-20 10:18,500,어린이대공원역 3번출구 앞,5,2019-06-20 10:30,3535,중곡사거리(국민은행),3,10,2770
SPB-08432,2019-06-20 10:37,572,국립정신 건강센터 앞,1,2019-06-20 10:44,3535,중곡사거리(국민은행),7,6,640
SPB-25267,2019-06-20 11:39,648,장안동위더스빌옆,8,2019-06-20 12:15,3535,중곡사거리(국민은행),8,33,3340
SPB-02841,2019-06-20 12:08,3500,군자역2번출구,3,2019-06-20 12:15,3535,중곡사거리(국민은행),4,6,1080
SPB-25077,2019-06-20 12:54,573,구의문주차장 앞,9,2019-06-20 13:13,3535,중곡사거리(국민은행),8,17,3040
SPB-18844,2019-06-20 12:56,3533,건대입구역 사거리(롯데백화점),8,2019-06-20 13:25,3535,중곡사거리(국민은행),6,26,4100
SPB-10394,2019-06-20 14:14,572,국립정신 건강센터 앞,2,2019-06-20 14:19,3535,중곡사거리(국민은행),4,4,580
SPB-08175,2019-06-20 14:04,577,광진청소년수련관,5,2019-06-20 14:21,3535,중곡사거리(국민은행),9,16,2450
SPB-12021,2019-06-20 14:21,3500,군자역2번출구,3,2019-06-20 14:26,3535,중곡사거리(국민은행),2,5,950
SPB-03779,2019-06-20 15:23,540,군자역 7번출구 베스트샵 앞,6,2019-06-20 15:33,3535,중곡사거리(국민은행),1,9,1720
SPB-25392,2019-06-20 14:24,3518,군자역 7번출구뒤,2,2019-06-20 16:07,3535,중곡사거리(국민은행),7,103,1200
SPB-14199,2019-06-20 16:18,574,아차산역4번출구,15,2019-06-20 16:23,3535,중곡사거리(국민은행),8,5,960
SPB-11563,2019-06-20 16:12,589,성수역3번출구,3,2019-06-20 16:40,3535,중곡사거리(국민은행),3,26,3850
SPB-20084,2019-06-20 16:23,602,장안동 사거리,3,2019-06-20 16:41,3535,중곡사거리(국민은행),6,17,3320
SPB-05960,2019-06-20 16:18,1674,서울북부고용센터앞,9,2019-06-20 17:01,3535,중곡사거리(국민은행),10,42,13130
SPB-23250,2019-06-20 16:32,1009,천호역4번출구(현대백화점),1,2019-06-20 17:06,3535,중곡사거리(국민은행),7,34,4260
SPB-22897,2019-06-20 16:50,3528,광진정보도서관,8,2019-06-20 17:11,3535,중곡사거리(국민은행),7,19,3190
SPB-10549,2019-06-20 17:14,572,국립정신 건강센터 앞,11,2019-06-20 17:19,3535,중곡사거리(국민은행),8,5,720
SPB-05378,2019-06-20 17:31,572,국립정신 건강센터 앞,1,2019-06-20 17:35,3535,중곡사거리(국민은행),7,3,710
SPB-02824,2019-06-20 17:32,3537,아차산 휴먼시아 아파트 옆,2,2019-06-20 17:40,3535,중곡사거리(국민은행),6,7,1470
SPB-11916,2019-06-20 17:37,574,아차산역4번출구,5,2019-06-20 17:42,3535,중곡사거리(국민은행),4,5,830
SPB-18970,2019-06-20 16:15,575,중앙농협 중곡지점,6,2019-06-20 17:45,3535,중곡사거리(국민은행),9,87,5800
SPB-10393,2019-06-20 17:16,1011,LIGA 아파트 앞,17,2019-06-20 17:56,3535,중곡사거리(국민은행),3,40,4840
SPB-07353,2019-06-20 18:13,573,구의문주차장 앞,9,2019-06-20 18:22,3535,중곡사거리(국민은행),7,8,2080
SPB-09833,2019-06-20 18:11,516,광진메디칼 앞,9,2019-06-20 18:33,3535,중곡사거리(국민은행),9,21,2250
SPB-03764,2019-06-20 17:52,322,명동성당 앞,13,2019-06-20 18:42,3535,중곡사거리(국민은행),4,49,12770
SPB-03704,2019-06-20 18:39,572,국립정신 건강센터 앞,17,2019-06-20 18:44,3535,중곡사거리(국민은행),5,4,730
SPB-18553,2019-06-20 18:31,3516,구의아리수정수센터앞,1,2019-06-20 18:49,3535,중곡사거리(국민은행),3,17,2780
SPB-07959,2019-06-20 17:53,361,동묘앞역 1번출구 뒤,2,2019-06-20 18:54,3535,중곡사거리(국민은행),4,55,10580
SPB-23477,2019-06-20 18:20,2315,봉은사역 5번출구 옆,5,2019-06-20 19:05,3535,중곡사거리(국민은행),3,44,11910
SPB-09245,2019-06-20 19:13,3517,용마사거리,1,2019-06-20 19:16,3535,중곡사거리(국민은행),8,3,520
SPB-14091,2019-06-20 18:51,512,뚝섬역 1번 출구 옆,2,2019-06-20 19:19,3535,중곡사거리(국민은행),2,26,6080
SPB-19872,2019-06-20 19:03,650,중랑교사거리,3,2019-06-20 19:24,3535,중곡사거리(국민은행),9,21,5390
SPB-09833,2019-06-20 19:30,549,아차산역 3번출구,9,2019-06-20 19:36,3535,중곡사거리(국민은행),3,6,800
SPB-14597,2019-06-20 19:14,3508,화양사거리,1,2019-06-20 19:38,3535,중곡사거리(국민은행),1,23,3400
SPB-04100,2019-06-20 19:14,3541,커먼그라운드,12,2019-06-20 19:42,3535,중곡사거리(국민은행),7,27,4270
SPB-14973,2019-06-20 19:43,1426,면목도시개발아파트 1동 앞,4,2019-06-20 19:53,3535,중곡사거리(국민은행),9,10,1660
SPB-14356,2019-06-20 19:44,646,장한평역 1번출구 (국민은행앞),5,2019-06-20 19:55,3535,중곡사거리(국민은행),1,11,2720
SPB-16889,2019-06-20 19:38,627,장안동삼거리 교통섬,7,2019-06-20 19:58,3535,중곡사거리(국민은행),10,19,4220
SPB-24081,2019-06-20 20:27,574,아차산역4번출구,12,2019-06-20 20:33,3535,중곡사거리(국민은행),8,6,780
SPB-24024,2019-06-20 19:42,389,을지로4가역 1번출구,6,2019-06-20 20:43,3535,중곡사거리(국민은행),9,58,10470
SPB-24873,2019-06-20 20:50,3502,중곡역 1번출구,2,2019-06-20 20:56,3535,중곡사거리(국민은행),2,5,1050
SPB-24383,2019-06-20 20:55,3500,군자역2번출구,8,2019-06-20 21:03,3535,중곡사거리(국민은행),2,7,1110
SPB-02002,2019-06-20 20:18,574,아차산역4번출구,1,2019-06-20 21:10,3535,중곡사거리(국민은행),7,52,5720
SPB-10394,2019-06-20 21:03,3500,군자역2번출구,6,2019-06-20 21:11,3535,중곡사거리(국민은행),5,8,1500
SPB-10549,2019-06-20 21:03,3516,구의아리수정수센터앞,1,2019-06-20 21:14,3535,중곡사거리(국민은행),8,11,2060
SPB-07847,2019-06-20 21:14,3502,중곡역 1번출구,15,2019-06-20 21:18,3535,중곡사거리(국민은행),1,4,970
SPB-24117,2019-06-20 20:51,658,촬영소 사거리,1,2019-06-20 21:19,3535,중곡사거리(국민은행),4,26,3590
SPB-01163,2019-06-20 21:10,1002,해공공원(천호동),5,2019-06-20 21:43,3535,중곡사거리(국민은행),1,32,6500
SPB-08930,2019-06-20 21:27,3502,중곡역 1번출구,15,2019-06-20 21:44,3535,중곡사거리(국민은행),6,16,2290
SPB-12617,2019-06-20 21:28,3520,광진경찰서,9,2019-06-20 21:54,3535,중곡사거리(국민은행),7,23,1990
SPB-03427,2019-06-20 20:05,562,군자지하보도 앞,6,2019-06-20 21:54,3535,중곡사거리(국민은행),4,108,21420
SPB-03033,2019-06-20 20:05,562,군자지하보도 앞,7,2019-06-20 21:55,3535,중곡사거리(국민은행),3,109,21020
SPB-24541,2019-06-20 21:25,1009,천호역4번출구(현대백화점),17,2019-06-20 22:00,3535,중곡사거리(국민은행),9,34,4290
SPB-08037,2019-06-20 21:47,584,광진광장 교통섬,1,2019-06-20 22:02,3535,중곡사거리(국민은행),10,13,2170
SPB-20287,2019-06-20 21:44,1440,하나은행 면목지점,7,2019-06-20 22:08,3535,중곡사거리(국민은행),1,22,3830
SPB-13911,2019-06-20 22:08,3518,군자역 7번출구뒤,1,2019-06-20 22:14,3535,중곡사거리(국민은행),2,6,1230
SPB-12424,2019-06-20 21:58,555,구의3동주민센터,3,2019-06-20 22:20,3535,중곡사거리(국민은행),5,19,2760
SPB-09833,2019-06-20 22:39,549,아차산역 3번출구,9,2019-06-20 22:46,3535,중곡사거리(국민은행),9,7,810
SPB-11915,2019-06-20 22:58,555,구의3동주민센터,6,2019-06-20 23:12,3535,중곡사거리(국민은행),10,13,2590
SPB-24383,2019-06-20 21:21,3535,중곡사거리(국민은행),2,2019-06-20 23:15,3535,중곡사거리(국민은행),1,114,18070
SPB-24117,2019-06-20 21:21,3535,중곡사거리(국민은행),4,2019-06-20 23:16,3535,중곡사거리(국민은행),1,111,16200
SPB-08160,2019-06-20 22:07,549,아차산역 3번출구,1,2019-06-20 23:33,3535,중곡사거리(국민은행),2,84,10100
SPB-22718,2019-06-20 23:12,540,군자역 7번출구 베스트샵 앞,1,2019-06-20 23:36,3535,중곡사거리(국민은행),4,23,2110
SPB-22021,2019-06-20 23:40,3517,용마사거리,7,2019-06-20 23:45,3535,중곡사거리(국민은행),1,5,570
SPB-13658,2019-06-20 23:45,549,아차산역 3번출구,7,2019-06-20 23:49,3535,중곡사거리(국민은행),1,4,1150
SPB-17823,2019-06-20 23:09,1206,9호선종합운동장역 9번출구,4,2019-06-20 23:54,3535,중곡사거리(국민은행),9,45,7890
SPB-16976,2019-06-20 23:49,3518,군자역 7번출구뒤,4,2019-06-20 23:58,3535,중곡사거리(국민은행),9,8,1220
SPB-02093,2019-06-21 0:08,572,국립정신 건강센터 앞,10,2019-06-21 0:12,3535,중곡사거리(국민은행),9,3,720
SPB-24117,2019-06-21 0:08,3535,중곡사거리(국민은행),1,2019-06-21 0:43,3535,중곡사거리(국민은행),1,33,2920
SPB-24383,2019-06-21 0:09,3535,중곡사거리(국민은행),1,2019-06-21 0:43,3535,중곡사거리(국민은행),1,34,3570
SPB-22021,2019-06-21 0:07,3535,중곡사거리(국민은행),1,2019-06-21 0:43,3535,중곡사거리(국민은행),1,36,2880
SPB-22754,2019-06-21 1:01,572,국립정신 건강센터 앞,2,2019-06-21 1:07,3535,중곡사거리(국민은행),1,5,700
SPB-06846,2019-06-21 1:00,1405,망우역 1번출구,3,2019-06-21 1:33,3535,중곡사거리(국민은행),4,32,6320
SPB-07964,2019-06-21 1:17,500,어린이대공원역 3번출구 앞,4,2019-06-21 1:36,3535,중곡사거리(국민은행),9,17,2440
SPB-17160,2019-06-21 2:22,3509,세종사이버대학교,18,2019-06-21 2:33,3535,중곡사거리(국민은행),10,10,2090
SPB-15537,2019-06-21 1:30,2603,송파 글마루 도서관,1,2019-06-21 2:56,3535,중곡사거리(국민은행),1,85,17680
SPB-22708,2019-06-21 2:49,553,중곡 성원APT 앞,1,2019-06-21 2:59,3535,중곡사거리(국민은행),10,9,2080
SPB-05019,2019-06-21 4:24,3502,중곡역 1번출구,12,2019-06-21 4:30,3535,중곡사거리(국민은행),6,5,1020
SPB-22913,2019-06-21 7:21,1737,하나은행 (창동점),7,2019-06-21 8:14,3535,중곡사거리(국민은행),10,51,11460
SPB-05019,2019-06-21 9:06,3502,중곡역 1번출구,14,2019-06-21 9:12,3535,중곡사거리(국민은행),7,5,1040
SPB-04100,2019-06-21 9:09,562,군자지하보도 앞,6,2019-06-21 9:23,3535,중곡사거리(국민은행),6,13,1780
SPB-18738,2019-06-21 9:54,529,장한평역 8번 출구 앞,12,2019-06-21 10:13,3535,중곡사거리(국민은행),8,17,2760
SPB-06521,2019-06-21 10:21,3502,중곡역 1번출구,13,2019-06-21 10:31,3535,중곡사거리(국민은행),7,9,1300
SPB-09251,2019-06-21 10:43,3533,건대입구역 사거리(롯데백화점),7,2019-06-21 11:35,3535,중곡사거리(국민은행),8,48,3870
SPB-13482,2019-06-21 11:38,577,광진청소년수련관,9,2019-06-21 11:53,3535,중곡사거리(국민은행),9,15,2730
SPB-17841,2019-06-21 13:38,539,군자교교차로,9,2019-06-21 13:48,3535,중곡사거리(국민은행),7,9,1950
SPB-04162,2019-06-21 13:57,3502,중곡역 1번출구,11,2019-06-21 14:02,3535,중곡사거리(국민은행),3,4,1050
SPB-08695,2019-06-21 12:29,592,건국대학교 학생회관,1,2019-06-21 14:24,3535,중곡사거리(국민은행),9,102,2180
SPB-17841,2019-06-21 14:07,3535,중곡사거리(국민은행),7,2019-06-21 14:36,3535,중곡사거리(국민은행),8,28,1980
SPB-08478,2019-06-21 14:25,549,아차산역 3번출구,10,2019-06-21 14:54,3535,중곡사거리(국민은행),7,27,890
SPB-23403,2019-06-21 14:49,574,아차산역4번출구,1,2019-06-21 14:59,3535,중곡사거리(국민은행),6,9,940
